9789400737549	EBL798804	1.0	1.0	Legal ontology engineering :
9789400737549	9789400714960	1.0	1.0	Legal ontology engineering :
9789400737471	348699840	1.0	1.0	Plate structures /
9789400737440	EBL798947	1.0	1.0	Mathematics education and subjectivity :
9789400737440	9789400717381	1.0	1.0	Mathematics education and subjectivity :
9789400737433	EBL886052	1.0	1.0	Growing from Seed :
9789400737358	EBL885990	1.0	1.0	Collaborating to Meet Language Challenges in Indigenous Mathematics Classrooms /
9789400737358	355109778	1.0	1.0	Collaborating to Meet Language Challenges in Indigenous Mathematics Classrooms /
9789400737068	EBL886097	1.0	1.0	Education for Self-transformation :
9789400737068	355110695	1.0	1.0	Education for Self-transformation :
9789400737006	EBL798774	1.0	1.0	Understanding family change and variation :
9789400736719	EBL450758	1.0	1.0	Impacts of point polluters on terrestrial biota :
9789400736719	31002322X	1.0	1.0	Impacts of point polluters on terrestrial biota :
9789400736696	9781402098413	1.0	1.0	Seismic design, assessment and retrofitting of concrete buildings :
9789400736689	EBL763890	1.0	1.0	Doing good with technologies :
9789400736689	9789400716391	1.0	1.0	Doing good with technologies :
9789400736580	EBL763710	1.0	1.0	Ethics and self-knowledge :
9789400736580	9789400715592	1.0	1.0	Ethics and self-knowledge :
9789400736573	EBL763755	1.0	1.0	Teaching about hegemony :
9789400736573	347112781	1.0	1.0	Teaching about hegemony :
9789400736566	EBL763547	1.0	1.0	Dynamic antisymmetry and the syntax of noun incorporation /
9789400736566	9789400715691	1.0	1.0	Dynamic antisymmetry and the syntax of noun incorporation /
9789400736559	9789400712874	1.0	1.0	Controversy as news discourse /
9789400736559	350101493	1.0	1.0	Controversy as news discourse /
9789400736467	EBL763726	1.0	1.0	Interdependencies between fertility and women's labour supply /
9789400736467	9789400712836	1.0	1.0	Interdependencies between fertility and women's labour supply /
9789400736399	EBL763645	1.0	1.0	Treatise on intuitionistic type theory /
9789400736399	9789400717350	1.0	1.0	Treatise on intuitionistic type theory /
9789400736382	350982422	1.0	1.0	Paradoxes /
9789400736382	347110509	1.0	1.0	Paradoxes /
9789400736375	EBL763756	1.0	1.0	Fractional calculus for scientists and engineers /
9789400736375	9789400707467	1.0	1.0	Fractional calculus for scientists and engineers /
9789400736375	347110606	1.0	1.0	Fractional calculus for scientists and engineers /
9789400736351	EBL763198	1.0	1.0	People, places and landscapes :
9789400736351	9789400712621	1.0	1.0	People, places and landscapes :
9789400736337	EBL763734	1.0	1.0	Futures of reproduction :
9789400736337	9789400714267	1.0	1.0	Futures of reproduction :
9789400736313	350250634	1.0	1.0	Strict finitism and the logic of mathematical applications /
9789400736306	EBL763705	1.0	1.0	Reasoning about preference dynamics /
9789400736306	9789400713437	1.0	1.0	Reasoning about preference dynamics /
9789400736221	9789400716049	1.0	1.0	Honore Fabri and the concept of impetus: a bridge between conceptual frameworks /
9789400736184	EBL763738	1.0	1.0	The price of precaution and the ethics of risk /
9789400736108	EBL763357	1.0	1.0	Networks for pervasive services :
9789400736108	34580337X	1.0	1.0	Networks for pervasive services :
9789400736078	9789400714359	1.0	1.0	Design and implementation of fully-integrated inductive DC-DC converters in standard CMOS /
9789400736078	345803159	1.0	1.0	Design and implementation of fully-integrated inductive DC-DC converters in standard CMOS /
9789400735927	EBL993054	1.0	1.0	The ethics of banking :
9789400735866	EBL763835	1.0	1.0	Religion-State Encounters in Hindu Domains /
9789400735859	9789400713864	1.0	1.0	Look-ahead based sigma-delta modulation /
9789400735859	343195542	1.0	1.0	Look-ahead based sigma-delta modulation /
9789400735705	339788941	1.0	1.0	Regular nanofabrics in emerging technologies :
9789400735668	9789400708198	1.0	1.0	Doing philosophy of technology :
9789400735606	9789400711365	1.0	1.0	Intelligent surveillance systems /
9789400735538	9789400703568	1.0	1.0	Argument structure :
9789400735521	9789400706200	1.0	1.0	The grammar of French quantification /
9789400735187	EBL690802	1.0	1.0	Medical education for the future :
9789400735187	9789048196913	1.0	1.0	Medical education for the future :
9789400735156	9789400704367	1.0	1.0	A roadmap to the successful development and commercialization of microbial pest control products for control of arthropods /
9789400735125	EBL666853	1.0	1.0	Mathematical foundations of quantum information and computation and its applications to nano- and bio-systems /
9789400735125	346164303	1.0	1.0	Mathematical foundations of quantum information and computation and its applications to nano- and bio-systems /
9789400735118	EBL666943	1.0	1.0	Mexican American and immigrant poverty in the United States /
9789400735064	EBL667039	1.0	1.0	Modelling written communication :
9789400735040	EBL667024	1.0	1.0	Plant geography of Chile /
9789400735026	EBL666989	1.0	1.0	Labour-market flexibility and individual careers :
9789400735002	EBL667014	1.0	1.0	Artistic judgement :
9789400734999	337805083	1.0	1.0	Reconfigurable RF power amplifiers on silicon for wireless handsets /
9789400734975	EBL666739	1.0	1.0	Methods of cut-elimination /
9789400734975	9789400703193	1.0	1.0	Methods of cut-elimination /
9789400734968	EBL763718	1.0	1.0	Understanding morphological rules :
9789400734906	EBL667032	1.0	1.0	Christianity, antiquity, and enlightenment :
9789400734869	EBL666502	1.0	1.0	From expert student to novice professional /
9789400734838	EBL667016	1.0	1.0	Towards an Understanding of Language Learner Self-Concept /
9789400734746	EBL666686	1.0	1.0	Educational research - the ethics and aesthetics of statistics /
9789400734746	9789048198726	1.0	1.0	Educational research - the ethics and aesthetics of statistics /
9789400734715	336059760	1.0	1.0	Syntax-based collocation extraction /
9789400734708	EBL667053	1.0	1.0	Toward a visually-oriented school mathematics curriculum :
